Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities
ICICIAMC,2025,,,,52,,,,9,,1618,2210,,,2149,,2949,,
ICICIBANK,2015,,-12273,0,,1160,-13481,5871,,274311,,,545897,144167,,83545,,826079,826079
ICICIBANK,2016,,23645,0,,1163,22867,8713,,286044,,,623999,153190,,92948,,918756,918756
ICICIBANK,2017,,52636,0,,1165,51334,9338,,304373,,,672013,180219,,103467,,985725,985725
ICICIBANK,2018,,19383,0,,1286,18367,9465,,372208,,,742608,198453,,109344,,1124281,1124281
ICICIBANK,2019,,48671,0,,1289,47570,9660,,398201,,,830933,232899,,112964,,1238794,1238794
ICICIBANK,2020,,79565,0,,1295,77717,10409,,443473,,,923411,239696,,121665,,1377292,1377292
ICICIBANK,2021,,138015,0,,1383,136339,10809,,536579,,,1026424,312385,,156204,,1573812,1573812
ICICIBANK,2022,,58111,0,,1390,56369,10707,,567098,,,1174833,317616,,180663,,1752637,1752637
ICICIBANK,2023,,-3771,0,,1397,-5951,11070,,639552,,,1307868,344099,,213101,,1958490,1958490
ICICIBANK,2024,,157284,0,,1405,153676,15714,,827163,,,1521186,456911,,254739,,2364063,2364063
ICICIBANK,2025,,122805,0,,1425,118100,24272,,886377,,,1731593,467815,,312481,,2642241,2642241
ICICIBANK,2026,,67325,0,,1432,63778,17420,,870720,,,2026358,503835,,358946,,2914498,2914498
ICICIPRULI,2023,,,,0,,,,0,,227,-155,,,265,,26430,,
ICICIPRULI,2024,,,,0,,,,0,,325,241,,,410,,4536,,
ICICIPRULI,2025,,,,0,,,,0,,387,741,,,498,,22834,,
ICICIPRULI,2023,,,,0,,,,0,,206,-280,,,216,,23384,,
ICICIPRULI,2024,,,,0,,,,0,,224,34,,,271,,25396,,
ICICIPRULI,2025,,,,0,,,,0,,301,213,,,390,,25401,,
ICICIPRULI,2015,0,523,6,40,1432,471,209,17,99491,1640,1655,1509,95951,1642,3833,34453,101215,101215
ICICIPRULI,2016,1029,3634,7,0,1432,3583,212,0,103024,1650,1842,1522,98413,1842,3891,20849,104765,104765
ICICIPRULI,2017,0,4130,7,58,1435,4078,207,15,121581,1682,1806,2946,118335,1863,4971,37816,124741,124741
ICICIPRULI,2018,0,5690,18,44,1436,5622,404,20,138537,1619,1771,2859,135245,1839,5138,38832,141819,141819
ICICIPRULI,2019,0,11377,13,57,1436,11270,463,23,159003,1139,541,3607,156215,1274,5435,41463,163086,163086
ICICIPRULI,2020,0,8596,20,61,1436,-112909,932,0,150776,1067,-319,4303,148818,1198,5777,21025,156031,156031
ICICIPRULI,2021,1200,7314,22,60,1436,7279,911,0,211727,956,-390,4560,206911,1219,7673,83182,217220,217220
ICICIPRULI,2022,1200,1831,54,67,1437,1736,433,0,238101,759,-2163,5848,234079,961,7721,63564,244437,244437
ICICIPRULI,2023,1200,89,117,0,1439,-105,479,0,248216,235,-416,7039,244562,364,8651,10984,255851,255851
ICICIPRULI,2024,1200,-7315,49,0,1441,-7550,1168,0,289230,174,-278,8553,286796,270,9564,22482,299001,299001
ICICIPRULI,2025,2600,-9413,36,0,1445,-9668,1315,0,303475,385,415,9412,299705,598,10488,15687,314239,314239
ICICIPRULI,2026,2595,-5355,43,0,1449,-5473,1378,0,307369,624,-754,10944,303509,281,12182,3185,319735,319735
ICICIPRULI,2023,,,,0,,,,0,,244,-293,,,276,,17388,,
ICICIPRULI,2024,,,,0,,,,0,,251,319,,,302,,25158,,
ICICIPRULI,2025,,,,0,,,,0,,296,-19,,,389,,11936,,
IDBI,2015,,-1991,54,,1604,-2262,3026,,97347,,,255617,10314,,22771,,356044,356044
IDBI,2016,,-567,481,,2059,-1282,7041,,92810,,,274943,11537,,26000,,375275,375275
IDBI,2017,,8000,541,,2059,7536,6893,,93075,,,261980,14646,,21204,,362488,362488
IDBI,2018,,-12514,502,,3084,-11794,6350,,91848,,,252208,18039,,18824,,350909,350909
IDBI,2019,,-34215,468,,7736,-34099,7842,,93328,,,219474,10287,,30610,,321111,321111
IDBI,2020,,208,488,,10381,-87,7719,,81996,,,210496,6901,,24455,,300699,300699
IDBI,2021,,10214,471,,10752,10155,7402,,81471,,,209309,14410,,26876,,298653,298653
IDBI,2022,,5068,400,,10752,4873,9587,,83475,,,209078,12773,,31819,,302540,302540
IDBI,2023,,-2701,477,,10752,-2996,9303,,100409,,,221309,17227,,35567,,331498,331498
IDBI,2024,,-1252,108,,10752,-1474,9435,,115719,,,239398,19138,,40321,,364659,364659
IDBI,2025,,25796,80,,10752,25452,12120,,118453,,,282309,21435,,50868,,412962,412962
IDBI,2026,,16762,0,,10752,16454,9775,,128440,,,329170,23942,,57812,,467386,467386
IDEA,2023,,,,5598,,,,6518,,-6986,4349,,,-6987,,10673,,
IDEA,2024,,,,5629,,,,5940,,-6609,4712,,,-6607,,11117,,
IDEA,2025,,,,5550,,,,5828,,-5286,4817,,,-5290,,11323,,
IDEA,2023,,,,5616,,,,6398,,-7840,4156,,,-7837,,10656,,
IDEA,2024,,,,5369,,,,5519,,-6432,4205,,,-6427,,10508,,
IDEA,2025,,,,5472,,,,5893,,-6608,4612,,,-6611,,11022,,
IDEA,2015,26859,10418,5141,5304,3598,6260,35540,1060,11527,3193,10800,8260,10580,4933,19429,31571,60467,60467
IDEA,2016,40541,10949,6040,6256,3601,3824,65190,1803,3471,2728,11668,5425,16034,4250,19950,35949,80126,80126
IDEA,2017,55055,10476,7535,7827,3605,5144,76763,4010,6378,-400,10227,5991,16881,-863,21127,35576,96668,96668
IDEA,2018,57985,5332,3585,8409,4359,-3269,79692,4847,7290,-4168,6054,7944,13264,-6499,22903,28279,98511,98511
IDEA,2019,125940,5348,5103,14536,8736,-2238,177800,9545,8239,-14604,4116,38511,44078,-18175,50899,37092,229652,229652
IDEA,2020,114996,7328,1138,24356,28735,-474,185836,15393,1979,-73878,14916,37964,105942,-61797,-22756,44958,226918,226918
IDEA,2021,201720,15640,606,23638,28735,10534,167490,17998,4,-44233,16946,35378,39986,-44253,-66963,41952,203478,203478
IDEA,2022,213761,17387,364,23584,32119,11395,156819,20981,5,-28245,15968,36841,42233,-28234,-94084,38516,194029,194029
IDEA,2023,237766,18869,17876,5704,48680,13332,156255,5002,6,-6419,4210,33105,43836,-6424,-123039,10532,207243,207243
IDEA,2024,243809,20826,18189,5751,50120,19296,140125,6280,0,-7675,4333,26683,45355,-7666,-154287,10607,184997,184997
IDEA,2025,233229,9291,18212,5571,71393,-931,141320,6471,0,-7167,4659,38323,34946,-7167,-141713,11015,197855,197855
IDEA,2026,192528,19411,1454,5518,108343,8597,156906,4990,107,51970,4889,33171,34868,51976,-144101,11332,191638,191638
IDEA,2023,,,,5667,,,,6569,,-8738,4282,,,-7920,,10716,,
IDEA,2024,,,,5404,,,,6614,,-7176,4550,,,-7168,,10932,,
IDEA,2025,,,,5567,,,,4784,,-5524,4684,,,-5527,,11195,,
IDFCFIRSTB,2017,,14128,6,,3399,13861,933,,50164,,,60962,7027,,11278,,112064,112064
IDFCFIRSTB,2018,,-5978,3,,3404,-6148,797,,60904,,,64677,5781,,11870,,126382,126382
IDFCFIRSTB,2019,,17364,34,,4782,17092,940,,58245,,,107880,8563,,13418,,167099,167099
IDFCFIRSTB,2020,,10966,74,,4810,10546,999,,45174,,,102911,11279,,10594,,149159,149159
IDFCFIRSTB,2021,,14042,65,,5676,13492,1370,,45182,,,116454,10849,,12224,,163072,163072
IDFCFIRSTB,2022,,2679,79,,6218,2200,1448,,45935,,,142684,10561,,14864,,190146,190146
IDFCFIRSTB,2023,,3563,219,,6618,2383,2054,,60913,,,176696,12353,,19229,,239882,239882
IDFCFIRSTB,2024,,11543,95,,7070,10379,2720,,74500,,,218895,12430,,25204,,296210,296210
IDFCFIRSTB,2025,,14465,74,,7322,13579,2802,,80505,,,260528,14759,,30834,,343909,343909
IDFCFIRSTB,2026,,6817,0,,8602,6067,2626,,85646,,,311503,21714,,38514,,399775,399775
IEX,2023,,,,5,,,,1,,92,99,,,122,,115,,
IEX,2024,,,,5,,,,1,,107,113,,,139,,132,,
IEX,2025,,,,6,,,,1,,119,122,,,157,,146,,
IEX,2023,,,,5,,,,1,,76,82,,,101,,104,,
IEX,2024,,,,5,,,,1,,96,99,,,128,,124,,
IEX,2025,,,,5,,,,1,,121,115,,,158,,142,,
IEX,2019,0,138,1,10,30,135,111,1,475,165,203,118,335,232,340,254,706,706
IEX,2020,14,126,4,15,30,118,119,2,509,176,202,36,265,226,358,257,667,667
IEX,2021,12,306,7,17,30,285,121,2,713,205,251,141,444,270,496,318,982,982
IEX,2022,10,762,5,17,90,751,110,2,1248,309,364,333,983,405,614,431,1696,1696
IEX,2023,14,-23,4,5,89,-31,110,1,1219,88,93,121,640,116,710,107,1453,1453
IEX,2024,10,298,4,5,89,284,101,1,1331,97,105,337,791,129,883,121,1774,1774
IEX,2025,6,427,4,5,89,420,87,1,1633,117,121,472,1054,152,1047,142,2196,2196
IEX,2026,11,433,0,6,89,418,102,1,1993,130,149,341,1060,169,1275,174,2436,2436
IEX,2023,,,,5,,,,1,,86,92,,,114,,109,,
IEX,2024,,,,5,,,,1,,108,120,,,145,,139,,
IEX,2025,,,,6,,,,1,,123,133,,,161,,154,,
IFCI,2015,,263,4,,1662,270,1935,,6330,,,28700,2980,,5561,,36970,36970
IFCI,2016,,-5,6,,1662,71,1860,,6860,,,30420,3247,,5639,,39146,39146
IFCI,2017,,802,3,,1662,794,1823,,5150,,,27306,3493,,5208,,34282,34282
IFCI,2018,,-972,2,,1696,-1003,1721,,7363,,,21712,4244,,4193,,30798,30798
IFCI,2019,,444,1,,1696,405,1701,,5580,,,18760,4291,,3661,,26042,26042
IFCI,2020,,635,4,,1696,603,1720,,3963,,,16752,4623,,3553,,22439,22439
IFCI,2021,,-438,9,,1896,-545,1762,,5504,,,13089,5585,,1842,,20364,20364
IFCI,2022,,-257,16,,2103,-288,1741,,6541,,,7190,5574,,715,,15487,15487
IFCI,2023,,-336,11,,2196,-383,1764,,7700,,,7464,7152,,1571,,16939,16939
IFCI,2024,,12,13,,2490,-24,1734,,8678,,,8493,9016,,2045,,18918,18918
IFCI,2025,,-984,23,,2694,-1011,1700,,15323,,,8678,13319,,5996,,25724,25724
IFCI,2026,,280,0,,2694,313,1486,,15081,,,10004,14103,,6250,,26570,26570
IGIL,2022,27.0,194,0.0,12,0.4,183,110.0,3,0.0,242,335,299.0,43.0,329,339.0,491,409.0,409.0
IGIL,2023,31.0,303,20.0,13,0.4,248,117.0,4,0.0,78,128,466.0,64.0,121,509.0,250,603.0,603.0
IGIL,2024,145.0,393,36.0,10,86.0,355,384.0,1,0.0,114,152,1084.0,296.0,153,976.0,265,1504.0,1504.0
IGIL,2025,143.0,502,59.0,12,86.0,439,410.0,2,0.0,135,191,1286.0,203.0,188,1323.0,320,1755.0,1755.0
IGIL,2024,,,,13,,,,2,,78,127,,,114,,260,,
IGIL,2025,,,,10,,,,2,,127,174,,,175,,301,,
IGIL,2024,,,,12,,,,3,,126,173,,,171,,278,,
IGIL,2025,,,,10,,,,3,,141,196,,,191,,305,,
IGIL,2026,,,,13,,,,3,,180,236,,,239,,369,,
IGIL,2024,,,,6,,,,2,,110,147,,,147,,250,,
IGIL,2025,,,,11,,,,2,,130,176,,,175,,304,,
IGIL,,,,,46,,,,10,,570,777,,,777,,1293,,
IGL,2023,,,,102,,,,2,,475,562,,,599,,3556,,
IGL,2024,,,,122,,,,2,,325,362,,,408,,3759,,
IGL,2025,,,,132,,,,2,,392,471,,,503,,4068,,
IGL,2023,,,,99,,,,2,,522,642,,,670,,3407,,
IGL,2024,,,,114,,,,2,,480,576,,,617,,3517,,
IGL,2025,,,,124,,,,3,,428,511,,,548,,3914,,
IGL,2015,145,664,254,149,140,449,1956,30,308,448,794,575,833,645,1975,3681,3093,3093
IGL,2016,0,653,267,156,140,422,2019,10,327,458,775,839,882,687,2430,3686,3452,3452
IGL,2017,0,946,352,167,140,675,2117,1,784,606,964,945,1186,904,2872,3815,4198,4198
IGL,2018,0,879,386,181,140,409,2432,2,1316,722,1126,966,1453,1096,3507,4535,5100,5100
IGL,2019,0,1157,478,201,140,476,2877,2,1778,842,1259,1054,1871,1269,4176,5765,6187,6187
IGL,2020,96,1361,777,252,140,398,3557,20,630,1249,1536,2584,2094,1556,5218,6485,7548,7548
IGL,2021,113,1546,847,290,140,663,4321,22,2288,1173,1495,1598,2606,1422,6194,4941,9054,9054
IGL,2022,108,1898,1379,317,140,561,5002,25,2626,1502,1894,2101,3413,1953,7446,7710,11107,11107
IGL,2023,83,2231,1434,94,140,1109,5734,3,1522,398,461,3939,4614,503,7791,3682,12628,12628
IGL,2024,81,1532,1396,111,140,303,6603,3,2222,433,521,4003,4510,569,9493,3597,14225,14225
IGL,2025,93,2199,1543,121,280,1035,7192,4,2926,453,493,3929,4880,570,10336,3948,15590,15590
IGL,2026,98,1936,1518,133,280,588,8069,8,3175,339,421,4267,5426,447,11224,4163,17028,17028
IGL,2023,,,,102,,,,2,,553,657,,,704,,3459,,
IGL,2024,,,,119,,,,2,,454,535,,,588,,3698,,
IGL,2025,,,,128,,,,3,,385,441,,,488,,4023,,
IIFL,2015,,-2126,10,,62,-2211,500,,1283,,,17624,2221,,2496,,19418,19418
IIFL,2016,,-54,6,,63,-131,533,,1867,,,20461,3566,,3289,,22866,22866
IIFL,2017,,-4329,71,,64,-4343,656,,4153,,,28881,5049,,4318,,33761,33761
IIFL,2018,,-10483,110,,64,-10654,871,,2150,,,41365,5426,,4679,,44495,44495
IIFL,2019,,422,7,,64,355,369,,212,,,32651,2368,,4290,,33239,33239
IIFL,2020,,1101,2,,76,1052,607,,770,,,32994,1617,,4684,,34373,34373
IIFL,2021,,-3587,7,,76,-3621,675,,32,,,39954,2696,,5312,,40667,40667
IIFL,2022,,1784,6,,76,1684,775,,1192,,,43937,3360,,6388,,45910,45910
IIFL,2023,,-5225,28,,76,-5484,862,,3511,,,48602,3993,,8916,,53002,53002
IIFL,2024,,-8716,52,,76,-8804,905,,4059,,,57387,4630,,10561,,62403,62403
IIFL,2025,,-4781,23,,85,-4839,1487,,4438,,,61696,3699,,12327,,67644,67644
IIFL,2026,,-13976,6,,85,-14056,1514,,6092,,,81447,5441,,13835,,89059,89059
IKS,2023,,,,19,,,,26,,102,162,,,124,,567,,
IKS,2024,,,,28,,,,21,,130,181,,,160,,657,,
IKS,2025,,,,32,,,,23,,183,279,,,229,,815,,
IKS,2024,,,,28,,,,26,,95,173,,,122,,640,,
IKS,2025,,,,28,,,,18,,152,238,,,195,,740,,
IKS,2020,0,163,0,40,8,152,36,7,1,137,162,397,151,145,275,529,434,434
IKS,2021,76,175,0,30,8,168,87,8,14,165,205,485,53,183,449,553,586,586
IKS,2022,65,233,0,23,17,222,76,7,16,233,298,695,75,269,630,764,788,788
IKS,2023,52,288,0,25,17,280,59,6,32,305,392,898,107,359,812,1031,988,988
IKS,2024,1311,210,3,27,17,177,1833,32,195,64,126,849,411,81,1141,620,2880,2880
IKS,2025,856,318,13,28,17,276,1790,21,114,148,226,1003,274,180,1773,724,2919,2919
IKS,2026,,674,,34,,613,,13,,206,295,,,253,,858,,
IKS,2024,,,,28,,,,22,,113,189,,,144,,643,,
IKS,2025,766,,2,30,17,,1863,16,361,181,270,1380,600,228,2224,781,3606,3606
INDGN,2023,,,,18,,,,12,,99,149,,,132,,673,,
INDGN,2024,,,,20,,,,3,,110,132,,,146,,720,,
INDGN,2025,,,,40,,,,5,,103,160,,,135,,942,,
INDGN,2023,,,,20,,,,13,,68,97,,,92,,608,,
INDGN,2024,,,,20,,,,12,,88,129,,,120,,676,,
INDGN,2025,,,,22,,,,4,,116,155,,,152,,761,,
INDGN,2019,147.0,65,0.0,17,0.31,48,104.0,6,0.0,14,42,225.0,108.0,26,73.0,553,329.0,329.0
INDGN,2020,483.0,22,0.0,19,0.31,16,119.0,9,13.0,-12,144,468.0,222.0,14,-105.0,643,600.0,600.0
INDGN,2021,51.0,172,0.0,26,0.31,151,86.0,7,0.0,149,230,510.0,220.0,195,324.0,966,596.0,596.0
INDGN,2022,66.0,297,0.0,33,0.35,272,138.0,6,120.0,163,287,1096.0,524.0,226,764.0,1665,1353.0,1353.0
INDGN,2023,503.0,130,0.0,20,44.0,111,664.0,12,614.0,49,97,926.0,638.0,79,1019.0,632,2204.0,2204.0
INDGN,2024,490.0,508,0.0,18,44.0,497,646.0,12,796.0,95,139,1103.0,627.0,134,1385.0,673,2546.0,2546.0
INDGN,2025,102.0,442,4.0,21,48.0,412,678.0,3,1290.0,118,148,1355.0,609.0,149,2568.0,756,3326.0,3326.0
INDGN,2026,144.0,651,12.0,42,48.0,606,1812.0,7,1100.0,80,164,1697.0,1337.0,105,3091.0,1003,4620.0,4620.0
INDGN,2023,,,,20,,,,12,,75,121,,,101,,636,,
INDGN,2024,,,,19,,,,4,,92,126,,,124,,687,,
INDGN,2025,,,,23,,,,4,,102,141,,,133,,804,,
INDHOTEL,2023,,,,114,,,,53,,477,732,,,605,,1964,,
INDHOTEL,2024,,,,134,,,,52,,633,962,,,834,,2533,,
INDHOTEL,2025,,,,150,,,,56,,954,1076,,,1203,,2842,,
INDHOTEL,2023,,,,109,,,,57,,236,410,,,294,,1466,,
INDHOTEL,2024,,,,117,,,,50,,260,450,,,328,,1550,,
INDHOTEL,2025,,,,143,,,,55,,329,576,,,440,,2041,,
INDHOTEL,2015,5074,495,306,291,81,184,6299,176,1587,-347,427,1692,2582,-232,2146,4189,9884,9884
INDHOTEL,2016,4526,619,290,285,99,253,6762,376,1515,-203,612,1231,2691,-91,2481,4023,9797,9797
INDHOTEL,2017,3383,535,223,299,99,954,5815,324,1244,-46,610,1317,2698,31,2419,4021,8599,8599
INDHOTEL,2018,2427,492,197,301,119,-13,6163,269,1511,104,671,1443,2706,184,4062,4104,9314,9314
INDHOTEL,2019,2326,711,116,328,119,251,6422,190,1335,296,830,1641,2840,402,4229,4512,9514,9514
INDHOTEL,2020,4501,823,244,404,119,511,8059,341,1427,364,968,1712,2584,396,4238,4463,11442,11442
INDHOTEL,2021,5518,-319,165,410,119,-506,8438,403,1483,-796,-362,1349,2268,-850,3530,1575,11435,11435
INDHOTEL,2022,3888,672,194,406,142,387,8415,428,1967,-265,405,2426,2052,-258,6920,3056,13002,13002
INDHOTEL,2023,3139,1619,332,108,142,1191,8819,57,1891,339,535,2470,2391,400,7840,1625,13512,13512
INDHOTEL,2024,2736,1935,256,120,142,1302,9311,52,2261,438,660,2905,2541,535,9314,1905,14733,14733
INDHOTEL,2025,3084,2194,633,142,142,1133,10918,54,2279,563,857,3786,3371,720,11018,2425,17616,17616
INDHOTEL,2026,2837,2471,787,167,142,1444,12210,55,3606,645,973,3617,4332,830,12910,2765,20221,20221
INDHOTEL,2023,,,,111,,,,59,,179,355,,,232,,1433,,
INDHOTEL,2024,,,,125,,,,52,,583,501,,,696,,1826,,
INDHOTEL,2025,,,,145,,,,56,,318,570,,,453,,2041,,
INDIACEM,2023,,,,57,,,,59,,1,46,,,-14,,1113,,
INDIACEM,2024,,,,55,,,,73,,119,-190,,,77,,940,,
INDIACEM,2025,,,,75,,,,24,,-3,79,,,-5,,1114,,
INDIACEM,2023,,,,54,,,,58,,-87,8,,,-97,,1437,,
INDIACEM,2024,,,,56,,,,82,,58,-25,,,93,,1027,,
INDIACEM,2025,,,,74,,,,27,,-133,83,,,-132,,1025,,
INDIACEM,2015,3502,645,98,303,307,507,4599,478,440,-1,763,3550,1805,4,3073,5057,8687,8687
INDIACEM,2016,3296,964,99,291,308,796,7488,440,357,119,873,2748,2345,164,4742,4879,10692,10692
INDIACEM,2017,3100,765,134,276,308,685,7260,380,358,159,891,3198,2674,252,4867,5158,10950,10950
INDIACEM,2018,3197,556,176,279,308,361,7146,365,358,69,720,3265,2479,90,4961,5267,10946,10946
INDIACEM,2019,3356,377,196,265,310,161,7072,350,371,26,639,3659,2696,50,4936,5770,11297,11297
INDIACEM,2020,3593,387,235,256,310,140,7206,343,382,51,599,3847,2579,24,5188,5186,11670,11670
INDIACEM,2021,3052,1046,300,247,310,897,7065,271,381,209,796,3344,2340,311,5388,4511,11090,11090
INDIACEM,2022,3091,439,386,226,310,288,7101,198,408,87,486,4147,3005,85,5637,4858,12043,12043
INDIACEM,2023,2945,-19,313,55,310,142,6803,50,334,-229,-47,4016,2746,-258,5466,1486,11467,11467
INDIACEM,2024,2618,344,190,57,310,255,6874,64,319,-61,37,3318,2508,-49,5265,1236,10701,10701
INDIACEM,2025,1165,-256,177,75,310,31,11638,38,120,18,-2,1895,2471,-5,9884,1198,13830,13830
INDIACEM,2026,1305,-27,344,76,310,-115,11187,23,83,60,153,1788,1974,69,9814,1229,13403,13403
INDIACEM,2023,,,,55,,,,60,,-80,4,,,-103,,1264,,
INDIACEM,2024,,,,55,,,,73,,-339,-163,,,-355,,1022,,
INDIACEM,2025,,,,74,,,,25,,9,81,,,4,,1117,,
INDIAMART,2023,,,,8,,,,2,,82,78,,,110,,305,,
INDIAMART,2024,,,,8,,,,2,,121,124,,,159,,354,,
INDIAMART,2025,,,,7,,,,1,,188,120,,,247,,402,,
INDIAMART,2023,,,,7,,,,2,,83,67,,,112,,282,,
INDIAMART,2024,,,,8,,,,2,,114,108,,,151,,331,,
INDIAMART,2025,,,,7,,,,1,,154,119,,,204,,372,,
INDIAMART,2015,49,7,0,3,9,4,6,0,60,-32,-52,36,196,-32,-152,176,102,102
INDIAMART,2016,66,-55,0,4,9,-63,10,1,125,-116,-119,56,268,-115,-153,254,191,191
INDIAMART,2017,0,-1,0,5,9,-3,9,0,136,-64,-74,76,611,-64,-399,318,221,221
INDIAMART,2018,0,179,0,3,10,177,8,0,311,55,-76,223,864,-60,-331,411,543,543
INDIAMART,2019,0,255,0,4,29,250,9,0,607,20,17,204,661,54,131,507,821,821
INDIAMART,2020,77,261,0,21,29,256,86,3,901,147,167,136,771,211,246,639,1123,1123
INDIAMART,2021,63,322,0,16,30,323,65,7,2254,280,326,192,837,389,1581,670,2511,2511
INDIAMART,2022,56,402,0,12,31,398,56,5,2722,298,296,171,1019,390,1844,753,2949,2949
INDIAMART,2023,46,476,0,9,31,460,553,2,2784,56,56,106,1338,76,2028,269,3442,3442
INDIAMART,2024,41,559,0,13,60,545,536,2,2746,100,77,166,1672,139,1676,315,3449,3449
INDIAMART,2025,33,623,0,8,60,615,515,2,3453,181,119,161,1912,218,2125,355,4130,4130
INDIAMART,2026,23,694,0,7,60,687,494,1,3792,50,120,338,2201,78,2340,404,4625,4625
INDIAMART,2023,,,,8,,,,2,,69,69,,,93,,295,,
INDIAMART,2024,,,,8,,,,2,,135,122,,,177,,348,,
INDIAMART,2025,,,,7,,,,1,,83,116,,,119,,391,,
INDIANB,2015,,5136,5,,480,4899,2969,,46060,,,144001,6156,,14549,,193036,193036
INDIANB,2016,,-931,8,,480,-1702,3508,,53283,,,147143,5683,,16010,,203941,203941
INDIANB,2017,,-10814,11,,480,-10993,3436,,67781,,,147280,5957,,16954,,218507,218507
INDIANB,2018,,-3676,1,,480,-3890,3421,,71619,,,177940,6244,,18235,,252981,252981
INDIANB,2019,,6270,1,,480,6021,3964,,65272,,,211152,6494,,19235,,280388,280388
INDIANB,2020,,-8396,1,,609,-8644,3898,,81871,,,224371,6359,,22159,,310141,310141
INDIANB,2021,,17065,0,,1129,16520,7392,,178292,,,439850,23285,,38329,,625535,625535
INDIANB,2022,,28750,5,,1245,28446,7694,,176502,,,489896,18356,,43706,,674096,674096
INDIANB,2023,,-27894,9,,1245,-28208,7472,,188366,,,517487,20612,,48261,,713334,713334
INDIANB,2024,,-8617,2,,1347,-9235,7538,,215242,,,572927,24365,,58901,,795709,795709
INDIANB,2025,,17396,3,,1347,17048,8854,,228421,,,639760,26875,,70166,,877039,877039
INDIANB,2026,,18815,3,,1347,18387,8674,,247682,,,735194,37049,,78696,,991553,991553
INDIGO,2023,,,,1666,,,,1095,,2998,5149,,,2998,,19452,,
INDIGO,2024,,,,2226,,,,1308,,2449,5179,,,2527,,22111,,
INDIGO,2025,,,,2782,,,,1545,,549,5367,,,562,,23472,,
INDIGO,2023,,,,1408,,,,954,,3091,4974,,,3091,,16683,,
INDIGO,2024,,,,1876,,,,1158,,2729,5159,,,2804,,19571,,
INDIGO,2025,,,,2566,,,,1396,,2176,5226,,,2311,,20496,,
INDIGO,2017,2596,3782,25,457,361,4158,3794,406,3713,1659,2219,7677,8834,2144,3418,18580,15210,15210
INDIGO,2018,2254,3903,32,437,384,2683,4579,413,6344,2242,3030,10174,11798,3127,6693,23021,21129,21129
INDIGO,2019,2429,3176,24,760,384,1469,5662,563,6517,157,-149,12824,15651,-147,6561,28497,25026,25026
INDIGO,2020,22719,6972,140,3974,385,5910,16779,1902,9499,-234,4090,15682,13504,-256,5493,35756,42101,42101
INDIGO,2021,29860,-1614,72,4699,385,-2035,18817,2170,7339,-5806,14,16823,13081,-5818,-274,14641,43051,43051
INDIGO,2022,36878,2091,125,5069,385,1750,21284,2386,8106,-6162,575,16447,15073,-6154,-6373,25931,45963,45963
INDIGO,2023,44860,12728,21,1353,386,12163,27658,918,11558,919,2752,19933,20562,920,-6638,14161,59170,59170
INDIGO,2024,51280,21218,1,1803,386,20120,36154,1099,16546,1895,3994,29524,28948,1771,1610,17825,82224,82224
INDIGO,2025,66810,24151,3,2491,386,22558,51782,1374,26093,3068,6089,37966,39666,3169,8982,22152,115844,115844
INDIGO,2026,77749,23470,39,2820,387,21767,63178,1485,27675,-2537,810,45111,51282,-2352,6584,22438,136002,136002
INDIGO,2023,,,,1549,,,,1021,,189,2200,,,189,,14944,,
INDIGO,2024,,,,2088,,,,1240,,-987,1631,,,-907,,16970,,
INDIGO,2025,,,,2640,,,,1465,,-2582,580,,,-2482,,18555,,
INDUSINDBK,2016,,-2927,37,,595,-3184,1218,,34056,,,107587,7205,,17102,,142898,142898
INDUSINDBK,2017,,11569,28,,598,11296,1307,,36704,,,140611,8976,,20049,,178650,178650
INDUSINDBK,2018,,-20700,25,,600,-20920,1313,,50078,,,170211,7856,,23243,,221628,221628
INDUSINDBK,2019,,-6389,22,,603,-7027,1688,,59268,,,216843,8944,,26085,,277821,277821
INDUSINDBK,2020,,-12907,79,,694,-13324,1792,,59938,,,245419,9700,,34054,,307229,307229
INDUSINDBK,2021,,44976,75,,773,44645,1801,,69653,,,291374,12210,,42727,,362903,362903
INDUSINDBK,2022,,16672,95,,775,16266,1834,,70930,,,329109,13268,,47252,,401967,401967
INDUSINDBK,2023,,-12442,135,,776,-13002,1944,,83076,,,372682,17701,,54229,,457837,457837
INDUSINDBK,2024,,-16925,197,,778,-17636,2127,,106486,,,406283,19689,,62429,,515094,515094
INDUSINDBK,2025,,18278,188,,779,17569,2309,,114457,,,437154,24706,,64057,,554107,554107
INDUSINDBK,2026,,993,0,,779,359,2546,,125007,,,415841,35086,,64809,,543394,543394
INDUSTOWER,2023,,,,1596,,,,11,,1540,3584,,,2076,,7199,,
INDUSTOWER,2024,,,,1568,,,,255,,4003,6958,,,5219,,7547,,
INDUSTOWER,2025,,,,1798,,,,404,,1776,4468,,,2420,,8146,,
INDUSTOWER,2023,,,,1374,,,,352,,1348,3480,,,1810,,7076,,
INDUSTOWER,2024,,,,1560,,,,408,,1926,4504,,,2592,,7383,,
INDUSTOWER,2025,,,,1704,,,,437,,1737,4390,,,2334,,8058,,
INDUSTOWER,2015,2582,3990,226,2185,1894,2175,14812,290,5882,1992,5004,6234,7552,3052,15126,11668,27155,27155
